Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,62561108,38186744,0,32,33,30,30,29,30,29,29,32,26,30,31,27,30,38186326,38.961,1043039.500,636659.500,12666671688.000,7731592968.000,32099918,36395,86922937
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,42804968,38186734,0,34,108,104,105,104,109,109,105,104,105,111,103,106,110,38185317,10.789,713658.500,636659.500,8666668824.000,7731592968.000,28912662,36845,82884410
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,42804968,38186735,0,38,107,109,102,105,108,108,105,102,110,107,102,108,109,38185315,10.789,713658.500,636659.500,8666668824.000,7731592968.000,28037526,33640,90405480
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878070,9878038,0,2943,397,160,4300,8850,43960,134747,178145,329535,542757,653387,676894,671122,669153,5961688,0.000,164690.500,164698.000,2000001432.000,2000092512.000,308298,31752,849985
