Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,60473882,36912721,0,27,34,29,31,27,31,31,29,28,29,30,30,29,30,36912306,38.961,1043039.000,636661.000,12666665616.000,7731611184.000,32090974,37737,85612645
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,41376866,36912712,0,28,107,108,103,104,106,109,105,106,109,102,109,101,112,36911303,10.789,713658.500,636661.500,8666668824.000,7731617256.000,28916370,37867,82422295
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,41376866,36912713,0,37,104,106,102,108,114,102,110,99,110,106,102,108,107,36911298,10.789,713658.000,636661.000,8666662752.000,7731611184.000,28048933,37875,89213150
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548508,9548459,0,2802,540,142,3888,8208,39755,126028,160267,305140,520216,633908,654294,650732,645605,5796934,0.001,164690.500,164692.500,2000001432.000,2000025720.000,309058,33975,806232
