Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 2028us,Rx Frames per Bin : 2028us - 4026us,Rx Frames per Bin : 4026us - 6024us,Rx Frames per Bin : 6024us - 8022us,Rx Frames per Bin : 8022us - 10020us,Rx Frames per Bin : 10020us - 12018us,Rx Frames per Bin : 12018us - 14016us,Rx Frames per Bin : 14016us - 16014us,Rx Frames per Bin : 16014us - 18012us,Rx Frames per Bin : 18012us - 20010us,Rx Frames per Bin : 20010us - 22008us,Rx Frames per Bin : 22008us - 24006us,Rx Frames per Bin : 24006us - 26004us,Rx Frames per Bin : 26004us - 28002us,Rx Frames per Bin : 28002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,18345236,16252832,0,798304,88594,83652,92733,95820,102138,107411,113713,120380,128793,137278,145945,156184,166530,13915357,11.406,305853.500,270237.000,3714284904.000,3281758128.000,66950970,33915,265549852
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,18345236,15434523,0,762042,35328,33290,37314,39277,42874,46523,50524,55075,60663,66594,73237,79773,87200,13964809,15.866,305853.500,255784.500,3714284904.000,3106246968.000,77329824,33805,271940527
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,18345236,14732162,0,751369,19248,17167,19174,20119,21667,23335,25504,28006,31084,34945,39289,44239,49827,13607189,19.695,305853.500,242886.000,3714284904.000,2949607584.000,84909684,33882,318706050
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,18345236,14597341,0,750493,17732,15263,16742,17303,18856,20438,22196,24442,27401,30803,34416,38966,44078,13518212,20.430,305853.500,240337.000,3714284904.000,2918652528.000,86439190,33865,287057630
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,18345236,15675414,0,787079,71417,63791,68673,69417,73132,76901,81683,86161,91362,96675,103466,109821,116182,13779654,14.553,305853.500,259499.000,3714284904.000,3151355856.000,73765279,33572,268136850
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,18345237,17761662,0,1208034,664416,562222,569195,533496,521316,502338,488909,475667,463518,451486,440878,430711,421901,10027575,3.181,305854.000,295136.500,3714290976.000,3584137656.000,38888202,33475,276292827
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,18345237,18343155,0,4519401,4424632,2496176,1992698,1306215,979991,692758,510584,372087,273598,200857,148815,109261,80391,235691,0.011,305854.000,305827.000,3714290976.000,3713963088.000,6273157,33452,99953847
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878205,9877589,0,3608067,3456977,1311367,784740,349614,186438,89595,45736,22634,11311,5645,2851,1340,645,629,0.006,164690.500,164678.500,2000001432.000,1999855704.000,3388641,32830,40297500
