Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 1028us,Rx Frames per Bin : 1028us - 2026us,Rx Frames per Bin : 2026us - 3024us,Rx Frames per Bin : 3024us - 4022us,Rx Frames per Bin : 4022us - 5020us,Rx Frames per Bin : 5020us - 6018us,Rx Frames per Bin : 6018us - 7016us,Rx Frames per Bin : 7016us - 8014us,Rx Frames per Bin : 8014us - 9012us,Rx Frames per Bin : 9012us - 10010us,Rx Frames per Bin : 10010us - 11008us,Rx Frames per Bin : 11008us - 12006us,Rx Frames per Bin : 12006us - 13004us,Rx Frames per Bin : 13004us - 14002us,Rx Frames per Bin : 14002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,54682812,16608187,0,399,388,390,386,391,389,389,388,387,395,385,390,390,387,16602733,69.628,911679.000,276913.500,11071429776.000,3362837544.000,84652181,41442,370288680
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,20109163,16608174,0,1433,1463,1467,1470,1458,1460,1477,1454,1464,1451,1479,1453,1464,1474,16587707,17.410,335262.500,276913.500,4071427800.000,3362837544.000,53024106,41077,162474915
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,20109163,16608175,0,1437,1464,1470,1467,1460,1458,1473,1459,1465,1448,1477,1459,1464,1470,16587704,17.410,335262.500,276913.500,4071427800.000,3362837544.000,52382541,40965,166327437
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,20109163,16608174,0,1434,1462,1473,1465,1460,1459,1472,1459,1464,1454,1476,1455,1464,1468,16587709,17.410,335262.500,276913.500,4071427800.000,3362837544.000,52928347,41050,174468127
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,20109163,16608175,0,1437,1466,1469,1467,1462,1458,1470,1459,1463,1455,1473,1459,1463,1472,16587702,17.410,335262.500,276913.500,4071427800.000,3362837544.000,53497902,40985,183974857
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,20109164,16608175,0,1434,1461,1474,1465,1462,1457,1471,1458,1465,1456,1475,1458,1462,1470,16587707,17.410,335263.000,276913.500,4071433872.000,3362837544.000,51838935,40572,178644025
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,20109164,16608175,0,1434,1461,1470,1470,1459,1459,1470,1459,1464,1456,1476,1455,1463,1469,16587710,17.410,335262.500,276913.500,4071427800.000,3362837544.000,50436515,39332,179628667
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878186,8182453,0,24428,1399,982,708,1260,1066,974,829,663,775,4108,257133,3473828,4354705,59595,17.166,164690.500,136281.500,2000001432.000,1655002536.000,12955291,33597,14565827
