Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 54.66us,Rx Frames per Bin : 54.66us - 79.34us,Rx Frames per Bin : 79.34us - 104us,Rx Frames per Bin : 104us - 128.66us,Rx Frames per Bin : 128.66us - 153.34us,Rx Frames per Bin : 153.34us - 178us,Rx Frames per Bin : 178us - 202.66us,Rx Frames per Bin : 202.66us - 227.34us,Rx Frames per Bin : 227.34us - 252us,Rx Frames per Bin : 252us - 276.66us,Rx Frames per Bin : 276.66us - 301.34us,Rx Frames per Bin : 301.34us - 326us,Rx Frames per Bin : 326us - 350.66us,Rx Frames per Bin : 350.66us - 375.34us,Rx Frames per Bin : 375.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,128417102,114562146,0,373,436,438,433,439,434,438,436,442,431,442,434,434,439,114556097,10.789,2140975.000,1909984.500,26000000400.000,23194851768.000,12590275,35157,52187025
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9878239,9878226,0,5872,1340095,6334082,2164242,18130,11529,1776,1196,723,356,145,51,15,11,3,0.000,164690.500,164692.000,2000001432.000,2000019648.000,93644,32925,385147
