Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 3361.34us,Rx Frames per Bin : 3361.34us - 6692.66us,Rx Frames per Bin : 6692.66us - 10024us,Rx Frames per Bin : 10024us - 13355.34us,Rx Frames per Bin : 13355.34us - 16686.66us,Rx Frames per Bin : 16686.66us - 20018us,Rx Frames per Bin : 20018us - 23349.34us,Rx Frames per Bin : 23349.34us - 26680.66us,Rx Frames per Bin : 26680.66us - 30012us,Rx Frames per Bin : 30012us - 33343.34us,Rx Frames per Bin : 33343.34us - 36674.66us,Rx Frames per Bin : 36674.66us - 40006us,Rx Frames per Bin : 40006us - 43337.34us,Rx Frames per Bin : 43337.34us - 46668.66us,Rx Frames per Bin : 46668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,25047961,16365629,0,263970,5248,6040,8075,11101,16327,24872,37093,55165,79860,112080,150180,199159,254583,15141876,34.663,417608.000,269679.500,5071431552.000,3274987848.000,85575467,38617,265742075
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,25047961,14790059,0,262426,3026,2792,3108,3894,5529,8527,13340,20388,30580,45754,63749,87521,119961,14119464,40.953,417607.500,246151.500,5071425480.000,2989263816.000,96611356,38327,339633287
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,25047961,13412077,0,262233,2704,2572,2668,2758,3128,3978,5662,8450,13411,20595,30272,43062,60457,12950127,46.454,417607.500,222941.000,5071425480.000,2707395504.000,107749467,38355,318207992
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,25047961,12908458,0,262158,2572,2142,2187,2169,2588,3199,4417,6576,9596,14327,21001,30018,42556,12502952,48.465,417607.500,214372.500,5071425480.000,2603339640.000,112435734,38402,351580070
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,25047961,13825763,0,262416,2774,2395,2583,2946,3726,5040,7353,10641,15924,23693,34522,50018,69375,13332357,44.803,417607.500,228859.500,5071425480.000,2779269768.000,104404920,38282,305587850
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,25047962,16626946,0,268608,12375,15615,20984,27440,35904,46929,63361,87106,114915,149965,190621,240212,295630,15057281,33.620,417608.000,273898.500,5071431552.000,3326223384.000,83700941,38162,277730965
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,25047962,24866359,0,3767165,3409571,2804068,2337229,1975085,1679316,1439244,1237746,1054887,907071,779923,664838,565451,474222,1770543,0.725,417608.000,413868.000,5071431552.000,5026012992.000,18316540,37395,133678832
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878070,9877393,0,5851331,2737517,886602,275264,86212,27528,8836,2834,800,294,122,39,13,1,0,0.007,164690.500,164650.000,2000001432.000,1999509600.000,3546679,33775,44030590
