Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 1361.34us,Rx Frames per Bin : 1361.34us - 2692.66us,Rx Frames per Bin : 2692.66us - 4024us,Rx Frames per Bin : 4024us - 5355.34us,Rx Frames per Bin : 5355.34us - 6686.66us,Rx Frames per Bin : 6686.66us - 8018us,Rx Frames per Bin : 8018us - 9349.34us,Rx Frames per Bin : 9349.34us - 10680.66us,Rx Frames per Bin : 10680.66us - 12012us,Rx Frames per Bin : 12012us - 13343.34us,Rx Frames per Bin : 13343.34us - 14674.66us,Rx Frames per Bin : 14674.66us - 16006us,Rx Frames per Bin : 16006us - 17337.34us,Rx Frames per Bin : 17337.34us - 18668.66us,Rx Frames per Bin : 18668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78202388,33081631,0,809117,4468,9984,25684,63512,148256,288511,466722,736529,1076249,1380307,1678416,2006666,2224993,22162217,57.697,1303799.000,543749.500,15833335056.000,6603293928.000,22154163,34692,72086822
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48567800,34811818,0,533654,65317,106495,177924,291781,468433,712537,1012542,1373561,1776064,2118856,2396337,2630407,2728772,18419138,28.323,809727.500,577959.000,9833330760.000,7018734096.000,19416271,35822,63712510
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48567800,44903419,0,2054883,2285722,2403661,2626127,2896318,3170009,3435663,3605063,3651329,3563621,3278300,2864690,2407747,1937559,4722727,7.545,809727.500,748027.000,9833330760.000,9084039888.000,10857715,35340,52761027
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878197,9877928,0,5449172,3238378,852478,232526,73980,22154,6510,1881,591,191,52,14,1,0,0,0.003,164690.500,164680.500,2000001432.000,1999879992.000,1440993,33175,16378637
