Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 34.66us,Rx Frames per Bin : 34.66us - 39.34us,Rx Frames per Bin : 39.34us - 44us,Rx Frames per Bin : 44us - 48.66us,Rx Frames per Bin : 48.66us - 53.34us,Rx Frames per Bin : 53.34us - 58us,Rx Frames per Bin : 58us - 62.66us,Rx Frames per Bin : 62.66us - 67.34us,Rx Frames per Bin : 67.34us - 72us,Rx Frames per Bin : 72us - 76.66us,Rx Frames per Bin : 76.66us - 81.34us,Rx Frames per Bin : 81.34us - 86us,Rx Frames per Bin : 86us - 90.66us,Rx Frames per Bin : 90.66us - 95.34us,Rx Frames per Bin : 95.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78203166,33100445,0,0,91207,583370,127450,2659,53,31,20,20,25,23,33,35,42,32295477,57.674,1303799.000,542918.000,15833335056.000,6593196192.000,22139804,35007,77727372
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48568283,34816518,0,0,24338,340018,135074,317,40,25,20,9,28,64,97,93,111,34316284,28.314,809727.500,578239.500,9833330760.000,7022140488.000,19417887,35585,66716082
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48568284,44881105,0,0,46918,354682,97943,207,39,26,16,53,658,2113,3206,3286,3246,44368712,7.592,809728.000,748613.000,9833336832.000,9091156272.000,10893285,35280,53963917
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878295,9878015,0,2,21323,70367,9934,22,8,5,4,1155,8115,13337,15344,16053,16099,9706247,0.003,164690.000,164656.000,1999995360.000,1999582464.000,1442028,33517,20197780
