Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 2028us,Rx Frames per Bin : 2028us - 4026us,Rx Frames per Bin : 4026us - 6024us,Rx Frames per Bin : 6024us - 8022us,Rx Frames per Bin : 8022us - 10020us,Rx Frames per Bin : 10020us - 12018us,Rx Frames per Bin : 12018us - 14016us,Rx Frames per Bin : 14016us - 16014us,Rx Frames per Bin : 16014us - 18012us,Rx Frames per Bin : 18012us - 20010us,Rx Frames per Bin : 20010us - 22008us,Rx Frames per Bin : 22008us - 24006us,Rx Frames per Bin : 24006us - 26004us,Rx Frames per Bin : 26004us - 28002us,Rx Frames per Bin : 28002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,47980493,32365248,0,1937101,15314,17894,25961,40253,61870,95040,147478,216973,314661,428572,567411,732986,895559,26868175,32.545,799925.000,528779.000,9714289200.000,6421492176.000,41839657,32897,136113092
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,13406314,13405387,0,5001032,4003772,1930384,1075550,615043,335855,193009,109517,61066,34256,19609,11138,6372,3664,5120,0.007,223508.500,223442.000,2714287224.000,2713479648.000,3683652,33685,49685550
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,13406314,13405401,0,5184430,4118545,1889000,1012316,556850,290757,160488,87641,47361,25813,14379,7842,4299,2435,3245,0.007,223508.500,223458.500,2714287224.000,2713680024.000,3485571,33870,63141392
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,13406314,13405557,0,5508272,4312685,1765272,895782,456931,223251,117185,61189,31247,15941,8387,4469,2362,1264,1320,0.006,223508.000,223490.500,2714281152.000,2714068632.000,3187832,33905,41116740
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,13406314,13405571,0,5473441,4367157,1802222,893741,443465,211336,107313,53558,26230,13208,6871,3537,1739,931,822,0.006,223508.000,223486.500,2714281152.000,2714020056.000,3155883,33500,45474042
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,13406315,13405620,0,5672216,4368801,1686854,842622,427093,203898,102580,51294,25193,12464,6167,3202,1593,815,828,0.005,223508.500,223534.000,2714287224.000,2714596896.000,3066864,33215,45925910
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,13406315,13405629,0,5874815,4410490,1696220,770560,362715,156712,73486,33350,15002,6848,3110,1323,580,242,176,0.005,223508.500,223520.000,2714287224.000,2714426880.000,2890729,32660,38146622
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878337,9877952,0,5152229,3585486,759721,265134,81786,22771,7611,2173,718,223,62,26,8,4,0,0.004,164690.000,164672.000,1999995360.000,1999776768.000,2205475,32765,27907260
