Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 2028us,Rx Frames per Bin : 2028us - 4026us,Rx Frames per Bin : 4026us - 6024us,Rx Frames per Bin : 6024us - 8022us,Rx Frames per Bin : 8022us - 10020us,Rx Frames per Bin : 10020us - 12018us,Rx Frames per Bin : 12018us - 14016us,Rx Frames per Bin : 14016us - 16014us,Rx Frames per Bin : 16014us - 18012us,Rx Frames per Bin : 18012us - 20010us,Rx Frames per Bin : 20010us - 22008us,Rx Frames per Bin : 22008us - 24006us,Rx Frames per Bin : 24006us - 26004us,Rx Frames per Bin : 26004us - 28002us,Rx Frames per Bin : 28002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,46379411,31306995,0,1937177,15682,17408,24808,37732,58932,92279,142046,208721,300610,412619,550252,706728,863804,25938197,32.498,799925.000,528538.500,9714289200.000,6418571544.000,41752349,32892,136213397
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,12958953,12958076,0,4849709,3866082,1862988,1040152,593053,324361,184732,103896,58190,32763,18438,10258,5723,3145,4586,0.007,223508.500,223531.500,2714287224.000,2714566536.000,3670387,33547,55327290
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,12958953,12958086,0,5033818,3977985,1822098,975178,534542,278445,153087,83220,45156,24637,13407,7270,4040,2234,2969,0.007,223508.500,223523.000,2714287224.000,2714463312.000,3469512,33865,52562815
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,12958953,12958190,0,5346099,4165013,1701578,860223,438240,214976,112694,57850,29345,15062,8017,4334,2115,1131,1513,0.006,223508.500,223523.000,2714287224.000,2714463312.000,3175479,33700,46037570
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,12958953,12958218,0,5315670,4219112,1736628,857005,423949,201127,102335,50953,25164,12688,6619,3433,1740,822,973,0.006,223508.000,223536.500,2714281152.000,2714627256.000,3141896,33500,46858547
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,12958953,12958230,0,5499745,4214342,1625005,810914,412029,197383,100079,49766,24405,12073,6127,3177,1633,771,781,0.006,223508.000,223506.000,2714281152.000,2714256864.000,3062150,33102,48603352
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,12958954,12958298,0,5695692,4257224,1637451,741553,347543,149384,69896,32456,14542,6733,3168,1487,668,277,224,0.005,223508.500,223517.000,2714287224.000,2714390448.000,2883161,32622,38283455
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548703,9548337,0,4983543,3458639,735205,256672,80279,22727,7772,2391,791,227,64,16,7,2,2,0.004,164690.500,164701.500,2000001432.000,2000135016.000,2205731,32850,29293687
