Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 3361.34us,Rx Frames per Bin : 3361.34us - 6692.66us,Rx Frames per Bin : 6692.66us - 10024us,Rx Frames per Bin : 10024us - 13355.34us,Rx Frames per Bin : 13355.34us - 16686.66us,Rx Frames per Bin : 16686.66us - 20018us,Rx Frames per Bin : 20018us - 23349.34us,Rx Frames per Bin : 23349.34us - 26680.66us,Rx Frames per Bin : 26680.66us - 30012us,Rx Frames per Bin : 30012us - 33343.34us,Rx Frames per Bin : 33343.34us - 36674.66us,Rx Frames per Bin : 36674.66us - 40006us,Rx Frames per Bin : 40006us - 43337.34us,Rx Frames per Bin : 43337.34us - 46668.66us,Rx Frames per Bin : 46668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,54682364,16645047,0,577791,35242,85498,185234,323056,472500,634122,813517,974636,1085173,1133860,1146075,1142232,1103086,6933025,69.560,911679.000,270920.000,11071429776.000,3290052480.000,43995046,37037,190908897
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,20108998,15085438,0,415050,300207,381781,482318,587100,687655,779969,859135,918834,950612,951536,928473,887400,831536,5123832,24.982,335262.500,250587.500,4071427800.000,3043134600.000,39556907,39777,196882902
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,20108998,14303086,0,349208,209138,274967,357618,450993,547811,638816,718732,786463,831447,850661,851094,836520,804935,5794683,28.872,335262.500,235765.000,4071427800.000,2863130160.000,43287604,39415,220463870
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,20108999,14127331,0,340783,195402,256612,333907,423513,513535,600186,678240,748448,796396,822142,832220,824007,798463,5963477,29.746,335263.000,234225.500,4071433872.000,2844434472.000,44203386,39227,201854297
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,20108999,15173338,0,454557,340219,411813,500025,596756,694373,779417,851790,908194,936245,938041,921585,885340,830443,5124540,24.545,335262.500,253786.000,4071427800.000,3081977184.000,39181202,39295,195207682
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,20108999,17404786,0,1033953,1019139,1065914,1123575,1175856,1208451,1220610,1204609,1156939,1085500,990720,885797,779757,674670,2779296,13.448,335262.500,290145.000,4071427800.000,3523520880.000,28102089,39132,159552192
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,20108999,20056582,0,6543139,4921817,3053620,1939101,1257850,825218,545043,358431,232728,147271,92119,56212,34480,21076,28477,0.261,335262.500,334324.500,4071427800.000,4060036728.000,7855148,38590,92350940
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878105,9877460,0,5683490,2823245,932429,296066,95252,31606,10458,3459,1029,313,86,16,8,3,0,0.007,164690.500,164667.000,2000001432.000,1999716048.000,3644231,32995,45858842
