Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,169486951,110738737,0,77,101,97,103,97,98,99,101,99,97,101,98,100,101,110737368,34.662,2923254.000,1909985.500,35499996576.000,23194863912.000,17130299,35965,59343790
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9548561,9548546,0,1335,139,1314493,4037938,3810328,357549,11683,10916,4139,15,7,1,2,0,1,0.000,164690.500,164690.500,2000001432.000,2000001432.000,99566,33312,292355
