Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 2028us,Rx Frames per Bin : 2028us - 4026us,Rx Frames per Bin : 4026us - 6024us,Rx Frames per Bin : 6024us - 8022us,Rx Frames per Bin : 8022us - 10020us,Rx Frames per Bin : 10020us - 12018us,Rx Frames per Bin : 12018us - 14016us,Rx Frames per Bin : 14016us - 16014us,Rx Frames per Bin : 16014us - 18012us,Rx Frames per Bin : 18012us - 20010us,Rx Frames per Bin : 20010us - 22008us,Rx Frames per Bin : 22008us - 24006us,Rx Frames per Bin : 24006us - 26004us,Rx Frames per Bin : 26004us - 28002us,Rx Frames per Bin : 28002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,47980007,32365119,0,2244636,609325,861799,1180217,1604370,1872468,2193707,2420654,2404104,2465941,2305198,2100830,1914316,1627252,6560302,32.545,799925.000,528943.000,9714289200.000,6423483792.000,19253813,32822,97922567
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,13406178,13405196,0,5006402,4000214,1922558,1074589,612662,337169,194461,111400,62691,35319,20237,11538,6601,3936,5419,0.007,223508.500,223427.500,2714287224.000,2713303560.000,3689613,33772,55415965
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,13406178,13405343,0,5193469,4120529,1884792,1011414,554546,288777,158731,87557,47680,26067,14323,7872,4284,2299,3003,0.006,223508.000,223454.500,2714281152.000,2713631448.000,3479359,33447,47660250
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,13406178,13405417,0,5508549,4316665,1762635,893402,456147,224145,117294,60757,31349,16557,8729,4441,2293,1186,1268,0.006,223508.000,223449.000,2714281152.000,2713564656.000,3187213,33840,57098810
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,13406179,13405362,0,5483070,4364867,1794549,892123,442174,211937,107824,54391,26975,13418,6858,3612,1860,897,807,0.006,223508.500,223438.000,2714287224.000,2713431072.000,3154888,33585,39825827
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,13406179,13405419,0,5681825,4368979,1679142,841288,425807,203169,103100,51679,25336,12562,6366,3095,1515,798,758,0.006,223508.500,223498.000,2714287224.000,2714159712.000,3063435,33362,41160440
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,13406179,13405482,0,5880569,4411774,1694639,768404,360832,155355,72293,33340,15098,6920,3283,1640,733,320,282,0.005,223508.500,223499.500,2714287224.000,2714177928.000,2887778,32595,39429055
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878237,9877822,0,5123907,3587575,773548,271462,84885,24516,8183,2601,815,242,64,15,8,1,0,0.004,164690.000,164661.500,1999995360.000,1999649256.000,2221466,32907,26709635
