Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 894.66us,Rx Frames per Bin : 894.66us - 1759.34us,Rx Frames per Bin : 1759.34us - 2624us,Rx Frames per Bin : 2624us - 3488.66us,Rx Frames per Bin : 3488.66us - 4353.34us,Rx Frames per Bin : 4353.34us - 5218us,Rx Frames per Bin : 5218us - 6082.66us,Rx Frames per Bin : 6082.66us - 6947.34us,Rx Frames per Bin : 6947.34us - 7812us,Rx Frames per Bin : 7812us - 8676.66us,Rx Frames per Bin : 8676.66us - 9541.34us,Rx Frames per Bin : 9541.34us - 10406us,Rx Frames per Bin : 10406us - 11270.66us,Rx Frames per Bin : 11270.66us - 12135.34us,Rx Frames per Bin : 12135.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,41377601,33060721,0,1720459,8026,6279,6668,7076,7616,8321,9110,10182,11600,13243,15390,18034,21644,31197073,20.100,713658.500,563381.000,8666668824.000,6841698864.000,39121288,33575,103353717
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,41377601,34715110,0,1723362,12767,10857,11779,12374,13731,15486,17332,19604,22018,25348,29491,34248,39774,32726939,16.102,713658.000,594950.000,8666662752.000,7225072800.000,36474835,33422,95848460
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,41377601,41280363,0,4399970,4073937,3351564,2958496,2603529,2305545,2050599,1833092,1649202,1480546,1330127,1202326,1091544,991356,9958530,0.235,713658.000,711421.000,8666662752.000,8639496624.000,8297143,33285,67724012
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548678,9548395,0,3646485,3566581,1294260,593598,260538,101791,49629,19904,8898,3763,1747,669,288,128,116,0.003,164690.500,164670.500,2000001432.000,1999758552.000,1343822,32877,17324200
