Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 894.66us,Rx Frames per Bin : 894.66us - 1759.34us,Rx Frames per Bin : 1759.34us - 2624us,Rx Frames per Bin : 2624us - 3488.66us,Rx Frames per Bin : 3488.66us - 4353.34us,Rx Frames per Bin : 4353.34us - 5218us,Rx Frames per Bin : 5218us - 6082.66us,Rx Frames per Bin : 6082.66us - 6947.34us,Rx Frames per Bin : 6947.34us - 7812us,Rx Frames per Bin : 7812us - 8676.66us,Rx Frames per Bin : 8676.66us - 9541.34us,Rx Frames per Bin : 9541.34us - 10406us,Rx Frames per Bin : 10406us - 11270.66us,Rx Frames per Bin : 11270.66us - 12135.34us,Rx Frames per Bin : 12135.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,41377975,33039013,0,1721706,9363,6997,6674,6800,7204,7964,8703,10008,11560,13463,15621,18167,21519,31173264,20.153,713658.500,564662.500,8666668824.000,6857261400.000,39137034,33900,103636657
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,41377975,34728153,0,1724771,14094,11721,12004,12608,13700,15411,17542,20040,22946,26423,30446,35265,41181,32730001,16.071,713658.000,592882.500,8666662752.000,7199965080.000,36443902,33450,94644075
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,41377975,41289947,0,4406463,4080179,3354362,2961866,2606034,2308241,2055572,1838431,1648726,1481351,1336096,1210996,1096893,994528,9910209,0.213,713658.000,712212.000,8666662752.000,8649102528.000,8251088,33435,66371682
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548764,9548487,0,3637592,3579973,1292586,592975,258807,102170,48896,19768,9003,3666,1738,763,323,133,94,0.003,164690.500,164642.000,2000001432.000,1999412448.000,1343271,33200,18123642
