Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,77931696,38055053,0,63,63,66,64,64,64,62,65,63,65,63,64,64,65,38054158,51.169,1303798.500,636662.000,15833328984.000,7731623328.000,52492321,37855,108882430
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48399687,38055046,0,120,155,154,150,155,152,152,153,153,156,149,155,153,152,38052937,21.373,809728.000,636661.500,9833336832.000,7731617256.000,51117404,38130,112092797
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48399687,38055046,0,123,151,154,151,153,153,152,154,153,155,149,154,157,151,38052936,21.373,809728.000,636661.500,9833336832.000,7731617256.000,50600336,37347,114876240
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9844004,9843967,0,2061,25947,482077,1732169,1982694,2200032,1959863,1050998,345289,48513,9578,3820,827,94,5,0.000,164690.000,164691.500,1999995360.000,2000013576.000,303682,33542,815627
