Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,80630264,39372803,0,66,65,65,64,61,65,63,64,66,63,64,63,64,64,39371906,51.169,1303799.000,636661.000,15833335056.000,7731611184.000,52503065,36787,106561107
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,50075639,39372795,0,121,149,156,152,152,151,155,152,154,156,149,155,156,146,39370691,21.373,809727.500,636661.000,9833330760.000,7731611184.000,51125220,39937,110661532
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,50075639,39372795,0,122,154,151,153,154,152,154,154,152,152,154,152,156,148,39370687,21.373,809727.500,636660.500,9833330760.000,7731605112.000,50621588,34972,115485762
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,10184876,10184822,0,2065,26950,498910,1820212,2076248,2301648,2002678,1053362,336594,49589,11128,4436,917,81,4,0.001,164690.500,164693.500,2000001432.000,2000037864.000,302511,32432,816147
