Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78202099,38187096,0,65,63,66,62,62,67,62,66,62,65,63,64,63,66,38186200,51.169,1303799.000,636660.500,15833335056.000,7731605112.000,52496737,37105,105183042
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48567621,38187089,0,121,152,152,153,153,155,152,153,156,152,153,150,154,151,38184982,21.373,809728.000,636661.000,9833336832.000,7731611184.000,51092880,36445,114292330
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48567621,38187089,0,120,155,152,152,151,155,153,152,155,153,152,154,154,148,38184983,21.373,809728.000,636660.500,9833336832.000,7731605112.000,50628264,36165,117716475
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878161,9878125,0,2055,27469,503235,1758904,2003788,2213724,1944744,1030485,330147,48128,10356,4122,870,96,2,0.000,164690.500,164694.500,2000001432.000,2000050008.000,302456,32875,773300
