Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 33.34us,Rx Frames per Bin : 33.34us - 36.66us,Rx Frames per Bin : 36.66us - 40us,Rx Frames per Bin : 40us - 43.34us,Rx Frames per Bin : 43.34us - 46.66us,Rx Frames per Bin : 46.66us - 50us,Rx Frames per Bin : 50us - 53.34us,Rx Frames per Bin : 53.34us - 56.66us,Rx Frames per Bin : 56.66us - 60us,Rx Frames per Bin : 60us - 63.34us,Rx Frames per Bin : 63.34us - 66.66us,Rx Frames per Bin : 66.66us - 70us,Rx Frames per Bin : 70us - 73.34us,Rx Frames per Bin : 73.34us - 76.66us,Rx Frames per Bin : 76.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu7-flow0-lp - Flow Group 0001,14200257,14200249,0,9467664,4210146,522428,6,0,0,3,1,0,1,0,0,0,0,0,0.000,236742.500,236743.000,2875000920.000,2875006992.000,33072,30725,60330
Port 1,0x1,HQoS Traffic-cpu6-flow0-lp - Flow Group 0001,14200257,14200249,0,9551008,4083762,565474,5,0,0,0,0,0,0,0,0,0,0,0,0.000,236742.500,236742.500,2875000920.000,2875000920.000,33003,30702,40352
Port 1,0x1,HQoS Traffic-cpu5-flow0-lp - Flow Group 0001,14200257,14200249,0,9482480,4248388,469365,16,0,0,0,0,0,0,0,0,0,0,0,0.000,236742.500,236742.500,2875000920.000,2875000920.000,33057,30700,40812
Port 1,0x1,HQoS Traffic-cpu4-flow0-lp - Flow Group 0001,14200257,14200248,0,8701103,4870034,629100,11,0,0,0,0,0,0,0,0,0,0,0,0.000,236742.500,236742.500,2875000920.000,2875000920.000,33256,30715,40460
Port 1,0x1,HQoS Traffic-cpu3-flow0-lp - Flow Group 0001,14200257,14200249,0,9079767,4609895,510571,8,1,1,1,1,0,1,1,1,1,0,0,0.000,236742.500,236742.000,2875000920.000,2874994848.000,33144,30650,70937
Port 1,0x1,HQoS Traffic-cpu2-flow0-lp - Flow Group 0001,14200257,14200250,0,8883151,4718864,598210,10,3,2,1,2,1,2,2,2,0,0,0,0.000,236742.000,236742.500,2874994848.000,2875000920.000,33179,30747,69302
Port 1,0x1,HQoS Traffic-cpu1-flow0-lp - Flow Group 0001,14200258,14200250,0,8955187,4661669,583378,16,0,0,0,0,0,0,0,0,0,0,0,0.000,236742.500,236742.500,2875000920.000,2875000920.000,33184,30715,40707
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,14200258,14200250,0,9552407,4095545,552296,2,0,0,0,0,0,0,0,0,0,0,0,0.000,236742.500,236743.000,2875000920.000,2875006992.000,33093,30657,40382
Port 1,0x0,HQoS Traffic-cpu7-flow0-hp - Flow Group 0001,10530527,10530522,0,5869519,4396628,264371,0,1,0,2,0,1,0,0,0,0,0,0,0.000,175561.500,175562.500,249999576.000,250001000.000,33307,30082,58452
Port 1,0x0,HQoS Traffic-cpu6-flow0-hp - Flow Group 0001,10530528,10530522,0,5873354,4401298,255870,0,0,0,0,0,0,0,0,0,0,0,0,0.000,175562.000,175562.000,250000288.000,250000288.000,33276,30087,39712
Port 1,0x0,HQoS Traffic-cpu5-flow0-hp - Flow Group 0001,10530528,10530522,0,5943778,4343939,242803,2,0,0,0,0,0,0,0,0,0,0,0,0.000,175562.000,175562.000,250000288.000,250000288.000,33239,30085,40272
Port 1,0x0,HQoS Traffic-cpu4-flow0-hp - Flow Group 0001,10530528,10530521,0,5924567,4246600,359353,1,0,0,0,0,0,0,0,0,0,0,0,0.000,175562.000,175561.500,250000288.000,249999576.000,33323,30037,40520
Port 1,0x0,HQoS Traffic-cpu3-flow0-hp - Flow Group 0001,10530528,10530522,0,5830933,4411702,287872,10,1,0,1,0,1,1,0,1,0,0,0,0.000,175562.000,175562.000,250000288.000,250000288.000,33287,30040,68817
Port 1,0x0,HQoS Traffic-cpu2-flow0-hp - Flow Group 0001,10530528,10530522,0,5767196,4463729,299577,10,2,0,2,1,1,2,0,2,0,0,0,0.000,175562.000,175562.000,250000288.000,250000288.000,33335,30062,68577
Port 1,0x0,HQoS Traffic-cpu1-flow0-hp - Flow Group 0001,10530528,10530522,0,5819594,4416942,293982,4,0,0,0,0,0,0,0,0,0,0,0,0.000,175561.500,175561.500,249999576.000,249999576.000,33290,30140,40477
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,10530528,10530523,0,5935737,4333129,261657,0,0,0,0,0,0,0,0,0,0,0,0,0.000,175561.500,175562.500,249999576.000,250001000.000,33300,30062,39895
