loss_bps_jfi_per_user,delivery_ratio_jfi_per_user,norm_maxmin_regret,priority_compliance_rx_ratio,rx_jfi_per_user,loss_pct_jfi_per_user,fair_share_mbps_per_user,hp_rx_mbps_per_user,lp_rx_mbps_per_user,hp_loss_mbps_per_user,lp_loss_mbps_per_user,Experiment
0.5000140927430745,0.9482919299446001,0.267436485097563,0.09066484332778212,0.5899256442967173,0.5000316861800407,24.056976187200004,3.9996191135999997,44.1143332608,0.0003788928000004962,26.885667177599995,default
0.5000181353207612,0.9511105795546859,0.2716788937314842,0.08937403418764082,0.5886657968076511,0.5001731039653853,24.374965612799997,3.9995243904,44.750406835199996,0.0004760447999997996,26.249593603200005,pab
0.5458990800789499,0.9977222347930188,0.30244784492261656,0.06199184115150229,0.5617545192522608,0.9901560318122515,24.374969256,2.8456889471999998,45.904249564800004,1.1543090592000005,25.0957557312,prioprop
