Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 1361.34us,Rx Frames per Bin : 1361.34us - 2692.66us,Rx Frames per Bin : 2692.66us - 4024us,Rx Frames per Bin : 4024us - 5355.34us,Rx Frames per Bin : 5355.34us - 6686.66us,Rx Frames per Bin : 6686.66us - 8018us,Rx Frames per Bin : 8018us - 9349.34us,Rx Frames per Bin : 9349.34us - 10680.66us,Rx Frames per Bin : 10680.66us - 12012us,Rx Frames per Bin : 12012us - 13343.34us,Rx Frames per Bin : 13343.34us - 14674.66us,Rx Frames per Bin : 14674.66us - 16006us,Rx Frames per Bin : 16006us - 17337.34us,Rx Frames per Bin : 17337.34us - 18668.66us,Rx Frames per Bin : 18668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,58446494,32518903,0,607248,9280,19645,44553,94406,188642,338392,541911,808113,1136756,1450053,1733680,2012547,2210002,21323675,44.361,974418.000,537240.500,11833332192.000,6524248632.000,21963787,37222,73671365
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,58446495,34632734,0,607373,8626,18397,44482,102126,214966,402037,663450,1015391,1451087,1868474,2227435,2554275,2756998,20697617,40.745,974418.500,574011.500,11833338264.000,6970795656.000,20552626,36692,69163025
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,58446495,45646199,0,721807,252820,421806,715940,1165291,1805845,2606473,3419022,4116816,4644224,4796569,4526977,4038832,3404223,9009554,21.901,974418.000,758501.500,11833332192.000,9211242216.000,14274173,36227,50095945
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878281,9878037,0,5503922,3192375,849292,230267,71917,21359,6195,1869,581,185,58,13,3,1,0,0.002,164690.500,164681.500,2000001432.000,1999892136.000,1430261,33192,17433747
