Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 34.66us,Rx Frames per Bin : 34.66us - 39.34us,Rx Frames per Bin : 39.34us - 44us,Rx Frames per Bin : 44us - 48.66us,Rx Frames per Bin : 48.66us - 53.34us,Rx Frames per Bin : 53.34us - 58us,Rx Frames per Bin : 58us - 62.66us,Rx Frames per Bin : 62.66us - 67.34us,Rx Frames per Bin : 67.34us - 72us,Rx Frames per Bin : 72us - 76.66us,Rx Frames per Bin : 76.66us - 81.34us,Rx Frames per Bin : 81.34us - 86us,Rx Frames per Bin : 86us - 90.66us,Rx Frames per Bin : 90.66us - 95.34us,Rx Frames per Bin : 95.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,68325130,33063993,0,0,129483,615720,87260,897,33,19,27,19,19,24,17,27,28,32230420,51.608,1139108.500,544038.500,13833333624.000,6606803544.000,21923750,34705,72369607
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48568467,34866969,0,0,45080,431258,115960,86,22,22,14,8,18,52,58,86,76,34274229,28.211,809728.000,577983.500,9833336832.000,7019031624.000,19387584,35142,65216747
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48568467,44867440,0,1,78851,433809,79664,59,21,19,15,91,754,2271,3048,3109,3076,44262652,7.620,809727.500,747695.500,9833330760.000,9080014152.000,10939865,34380,48480070
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878333,9878072,0,4,33450,78401,8619,13,3,3,9,1692,9331,13731,15691,16039,16110,9684976,0.003,164690.500,164692.500,2000001432.000,2000025720.000,1419331,32682,17904700
