Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 1361.34us,Rx Frames per Bin : 1361.34us - 2692.66us,Rx Frames per Bin : 2692.66us - 4024us,Rx Frames per Bin : 4024us - 5355.34us,Rx Frames per Bin : 5355.34us - 6686.66us,Rx Frames per Bin : 6686.66us - 8018us,Rx Frames per Bin : 8018us - 9349.34us,Rx Frames per Bin : 9349.34us - 10680.66us,Rx Frames per Bin : 10680.66us - 12012us,Rx Frames per Bin : 12012us - 13343.34us,Rx Frames per Bin : 13343.34us - 14674.66us,Rx Frames per Bin : 14674.66us - 16006us,Rx Frames per Bin : 16006us - 17337.34us,Rx Frames per Bin : 17337.34us - 18668.66us,Rx Frames per Bin : 18668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,75592032,31706584,0,808304,1930,1677,1428,1511,1393,1393,1286,1336,1610,1945,2827,5242,9095,30865607,58.056,1303799.000,537628.000,15833335056.000,6528954432.000,45478739,34512,124093155
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,46946632,33395195,0,503963,3369,3206,3253,3106,3198,3475,4086,5241,6857,9838,15098,23613,36900,32769992,28.866,809728.000,573746.500,9833336832.000,6967577496.000,41587373,35412,103171550
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,46946632,43951624,0,803574,445194,474053,513729,563029,624406,694523,774247,865581,967246,1084776,1216960,1367412,1530392,32026502,6.380,809727.500,758326.000,9833330760.000,9209110944.000,24420081,34832,77128400
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548468,9548219,0,5285103,3106802,828095,225982,71552,21523,6411,1981,542,163,42,16,5,1,1,0.003,164690.500,164690.500,2000001432.000,2000001432.000,1438834,34625,18826932
