Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,18345385,6794325,0,7,32,45,40,49,46,43,50,40,46,46,45,47,48,6793741,62.964,305854.000,107797.500,3714290976.000,1309092840.000,219321311,41277,1554954672
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,18345385,17961394,0,8,24,48,42,47,49,44,47,42,49,43,47,42,45,17960817,2.093,305853.500,300364.500,3714284904.000,3647626488.000,92578718,41782,200463612
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,18345385,17961394,0,7,28,47,45,44,47,43,50,45,44,46,46,45,43,17960814,2.093,305853.500,300364.000,3714284904.000,3647620416.000,86983889,36795,218363822
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,18345385,17961394,0,7,27,46,44,46,48,42,49,44,47,42,46,47,47,17960812,2.093,305853.500,300364.000,3714284904.000,3647620416.000,76681510,36185,228200272
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,18345385,17961395,0,7,27,52,42,48,44,44,46,49,45,45,48,45,44,17960809,2.093,305853.500,300364.000,3714284904.000,3647620416.000,66053222,36090,273054792
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,18345385,17961394,0,6,24,46,42,48,46,45,47,44,50,44,46,42,49,17960815,2.093,305853.500,300364.000,3714284904.000,3647620416.000,56426800,36345,293116752
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,18345385,17961395,0,8,29,44,42,47,45,45,47,46,48,44,43,48,44,17960815,2.093,305853.500,300364.500,3714284904.000,3647626488.000,46231510,36215,400272885
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878285,9878226,0,122,19642,9327,11645,184,75,90,103,268,2208,20859,64702,124001,241261,9383739,0.001,164690.500,164693.500,2000001432.000,2000037864.000,375410,32830,8725350
