Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,62562371,38187514,0,25,36,29,30,28,29,28,32,29,28,33,28,29,28,38187102,38.961,1043039.000,636661.000,12666665616.000,7731611184.000,52172225,37375,124846910
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,42805833,38187506,0,40,107,100,107,105,110,105,106,102,110,105,107,105,110,38186087,10.789,713658.500,636661.000,8666668824.000,7731611184.000,48711341,36862,110854160
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,42805833,38187507,0,32,104,106,108,102,113,104,109,103,106,107,108,103,107,38186095,10.789,713658.500,636662.000,8666668824.000,7731623328.000,47521366,36012,115037335
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878270,9878226,0,2942,402,131,4248,8513,40019,129959,164017,315419,544446,660856,675612,670239,667795,5993628,0.000,164690.500,164691.500,2000001432.000,2000013576.000,308696,33402,815350
