Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 894.66us,Rx Frames per Bin : 894.66us - 1759.34us,Rx Frames per Bin : 1759.34us - 2624us,Rx Frames per Bin : 2624us - 3488.66us,Rx Frames per Bin : 3488.66us - 4353.34us,Rx Frames per Bin : 4353.34us - 5218us,Rx Frames per Bin : 5218us - 6082.66us,Rx Frames per Bin : 6082.66us - 6947.34us,Rx Frames per Bin : 6947.34us - 7812us,Rx Frames per Bin : 7812us - 8676.66us,Rx Frames per Bin : 8676.66us - 9541.34us,Rx Frames per Bin : 9541.34us - 10406us,Rx Frames per Bin : 10406us - 11270.66us,Rx Frames per Bin : 11270.66us - 12135.34us,Rx Frames per Bin : 12135.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,60475308,45400917,0,2511840,6852,3993,3490,3100,3040,3005,3250,3491,4257,5628,8116,11989,17728,42811138,24.927,1043039.000,771822.000,12666665616.000,9373006368.000,29504075,32710,73887477
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,31829110,31827636,0,7425619,7555465,4781000,3504345,2496040,1763341,1252490,889931,626605,445228,317808,223013,159480,112919,274352,0.005,548968.000,548924.500,6666667392.000,6666139128.000,2682232,33265,34002885
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,31829110,31828286,0,11876516,10690583,4419845,2407525,1220168,597410,303513,154415,76890,39562,20389,10266,5290,2716,3198,0.003,548968.000,548992.500,6666667392.000,6666964920.000,1483585,32812,23841742
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9548733,9548562,0,4576694,3744876,763666,341521,80076,28538,9446,2478,849,273,104,28,9,4,0,0.002,164690.000,164670.500,1999995360.000,1999758552.000,1047949,32770,11912997
