Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 3361.34us,Rx Frames per Bin : 3361.34us - 6692.66us,Rx Frames per Bin : 6692.66us - 10024us,Rx Frames per Bin : 10024us - 13355.34us,Rx Frames per Bin : 13355.34us - 16686.66us,Rx Frames per Bin : 16686.66us - 20018us,Rx Frames per Bin : 20018us - 23349.34us,Rx Frames per Bin : 23349.34us - 26680.66us,Rx Frames per Bin : 26680.66us - 30012us,Rx Frames per Bin : 30012us - 33343.34us,Rx Frames per Bin : 33343.34us - 36674.66us,Rx Frames per Bin : 36674.66us - 40006us,Rx Frames per Bin : 40006us - 43337.34us,Rx Frames per Bin : 43337.34us - 46668.66us,Rx Frames per Bin : 46668.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,25048019,16276630,0,372268,195227,295655,424597,568633,716907,852854,968833,1062175,1112062,1122852,1101869,1044919,963274,5474505,35.018,417608.000,270454.500,5071431552.000,3284399448.000,39877772,38427,202043947
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,25048019,14858705,0,310013,94882,155616,242767,349180,472138,595225,712098,816638,892923,938748,952431,942211,913529,6470306,40.679,417608.000,247247.500,5071431552.000,3002573640.000,45257149,38345,229076027
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,25048019,13553566,0,290102,58661,98391,156008,231455,318348,409637,505314,594534,668943,727251,761185,779155,779783,7174799,45.890,417608.000,223094.000,5071431552.000,2709253536.000,50671087,38287,232995787
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,25048019,13106957,0,282004,43859,77164,127133,191814,265787,350123,437775,520349,593806,652648,697969,724684,736560,7405282,47.673,417608.000,215348.500,5071431552.000,2615192184.000,52840991,38067,222838235
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,25048019,14014169,0,297652,68605,112914,176208,259252,354708,453645,554859,653608,731699,791593,825040,839822,836734,7057830,44.051,417607.500,231351.500,5071425480.000,2809532616.000,48826610,38062,221297222
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,25048019,16710178,0,438113,277318,376423,499959,640261,780664,913547,1022169,1097259,1141697,1145572,1112311,1054756,971826,5238303,33.287,417607.500,277487.500,5071425480.000,3369808200.000,38385619,38097,203072922
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,25048019,24275308,0,4458133,4102076,3368458,2799281,2324644,1897173,1506799,1160271,860824,616363,422650,282350,182295,116259,177732,3.085,417607.500,404715.000,5071425480.000,4914858960.000,12814649,37560,110747572
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878093,9877517,0,5819099,2757578,892839,278127,87491,28281,9410,3162,1024,335,108,43,10,8,2,0.006,164690.500,164688.500,2000001432.000,1999977144.000,3564868,36940,47256427
