Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 1028us,Rx Frames per Bin : 1028us - 2026us,Rx Frames per Bin : 2026us - 3024us,Rx Frames per Bin : 3024us - 4022us,Rx Frames per Bin : 4022us - 5020us,Rx Frames per Bin : 5020us - 6018us,Rx Frames per Bin : 6018us - 7016us,Rx Frames per Bin : 7016us - 8014us,Rx Frames per Bin : 8014us - 9012us,Rx Frames per Bin : 9012us - 10010us,Rx Frames per Bin : 10010us - 11008us,Rx Frames per Bin : 11008us - 12006us,Rx Frames per Bin : 12006us - 13004us,Rx Frames per Bin : 13004us - 14002us,Rx Frames per Bin : 14002us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,25048666,2274568,0,778,784,786,785,787,784,787,784,786,788,784,787,784,788,2263576,90.919,417607.500,36375.000,5071425480.000,441738000.000,346138823,43757,1062514002
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,25048666,18883658,0,780,786,784,784,788,784,786,785,787,785,785,787,784,790,18872663,24.612,417607.500,315151.000,5071425480.000,3827193744.000,72301547,39732,151240467
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,25048666,18883658,0,780,785,784,786,787,785,787,784,787,784,787,786,784,788,18872664,24.612,417607.500,315151.000,5071425480.000,3827193744.000,69184463,39390,163307610
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,25048667,18883658,0,778,786,785,785,787,784,787,785,784,787,787,787,783,789,18872664,24.612,417608.000,315151.000,5071431552.000,3827193744.000,67385794,38685,179076235
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,25048667,18883657,0,778,785,786,784,787,784,786,787,784,787,786,787,782,789,18872665,24.612,417608.000,315151.000,5071431552.000,3827193744.000,66007787,38655,188265115
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,25048667,18883658,0,776,787,786,784,787,785,786,785,786,786,787,785,785,790,18872663,24.612,417608.000,315151.500,5071431552.000,3827199816.000,64915388,38515,208385967
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,25048667,18883656,0,773,785,786,786,786,785,786,785,788,783,788,787,783,788,18872667,24.612,417608.000,315151.000,5071431552.000,3827193744.000,63571537,38307,207645430
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878348,8865231,0,10437,456,413,378,204,430,324,381,392,469,334,4186696,4650010,3801,10506,10.256,164690.500,147394.500,2000001432.000,1789958808.000,11973993,34202,16784787
