Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 34.66us,Rx Frames per Bin : 34.66us - 39.34us,Rx Frames per Bin : 39.34us - 44us,Rx Frames per Bin : 44us - 48.66us,Rx Frames per Bin : 48.66us - 53.34us,Rx Frames per Bin : 53.34us - 58us,Rx Frames per Bin : 58us - 62.66us,Rx Frames per Bin : 62.66us - 67.34us,Rx Frames per Bin : 67.34us - 72us,Rx Frames per Bin : 72us - 76.66us,Rx Frames per Bin : 76.66us - 81.34us,Rx Frames per Bin : 81.34us - 86us,Rx Frames per Bin : 86us - 90.66us,Rx Frames per Bin : 90.66us - 95.34us,Rx Frames per Bin : 95.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,54682717,16629863,0,0,128,58620,227078,194563,76396,5620,272,25,19,17,17,9,19,16067080,69.588,911679.000,269302.000,11071429776.000,3270403488.000,44033976,36220,192790477
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,20109128,15079801,0,0,0,3912,57006,94549,46025,5399,18,10,5,10,7,13,4,14872843,25.010,335262.500,251211.500,4071427800.000,3050712456.000,39578100,39890,201105670
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,20109128,14327549,0,0,0,5747,61817,90889,43937,4511,8,11,6,7,7,14,4,14120591,28.751,335262.500,238427.500,4071427800.000,2895463560.000,43156347,39610,214739317
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,20109128,14138158,0,0,0,7633,65002,87934,42420,3909,8,12,6,8,6,9,4,13931207,29.693,335262.500,234181.000,4071427800.000,2843894064.000,44200804,39667,234326780
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,20109129,15163018,0,0,1,9399,66192,86337,41471,3505,5,12,3,11,6,10,5,14956061,24.596,335263.000,251889.000,4071433872.000,3058940016.000,39225202,38872,186353635
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,20109129,17403260,0,0,2,13000,67563,83752,39647,2949,6,8,4,11,5,10,9,17196294,13.456,335262.500,289768.500,4071427800.000,3518948664.000,28109388,38690,155968372
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,20109129,20054671,0,0,30,16524,69199,80493,37950,2717,4,11,4,11,4,8,32,19847684,0.271,335262.500,334928.000,4071427800.000,4067365632.000,7880902,34882,89654365
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878169,9877723,0,0,42,14346,43085,32737,10829,604,11,4,1,2,1,1,75,9775985,0.005,164690.500,164734.000,2000001432.000,2000529696.000,3655015,35100,51157995
