Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78201851,38186969,0,61,64,65,61,66,64,64,62,66,63,64,65,63,64,38186077,51.169,1303799.000,636661.000,15833335056.000,7731611184.000,32420255,39430,81711127
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48567467,38186964,0,119,151,155,152,153,153,154,153,152,152,155,150,157,150,38184858,21.373,809728.000,636661.500,9833336832.000,7731617256.000,31075241,39410,81881082
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48567467,38186962,0,112,154,153,153,151,154,152,153,153,152,154,152,154,152,38184863,21.373,809727.500,636661.000,9833330760.000,7731611184.000,30578625,37847,86851777
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878129,9878069,0,2051,24071,472428,1752235,2000536,2223479,1961981,1038328,336356,49517,10979,4950,1055,95,8,0.001,164690.000,164692.500,1999995360.000,2000025720.000,303422,34327,799435
