Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78200645,38186381,0,63,66,63,63,63,66,65,61,66,63,65,61,65,64,38185487,51.169,1303798.500,636659.000,15833328984.000,7731586896.000,32420477,37312,79561832
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48566718,38186375,0,126,151,151,154,154,152,153,152,155,154,151,150,158,149,38184265,21.373,809727.500,636659.500,9833330760.000,7731592968.000,31085204,37040,80973242
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48566718,38186375,0,122,154,152,152,153,153,153,153,155,152,152,151,156,149,38184268,21.373,809727.500,636659.500,9833330760.000,7731592968.000,30616561,36257,89400592
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9877977,9877926,0,2052,23465,465751,1747877,1995399,2222767,1972864,1043295,338300,49075,10993,4902,1071,110,5,0.001,164690.500,164698.000,2000001432.000,2000092512.000,303744,32260,830097
