Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 81.34us,Rx Frames per Bin : 81.34us - 132.66us,Rx Frames per Bin : 132.66us - 184us,Rx Frames per Bin : 184us - 235.34us,Rx Frames per Bin : 235.34us - 286.66us,Rx Frames per Bin : 286.66us - 338us,Rx Frames per Bin : 338us - 389.34us,Rx Frames per Bin : 389.34us - 440.66us,Rx Frames per Bin : 440.66us - 492us,Rx Frames per Bin : 492us - 543.34us,Rx Frames per Bin : 543.34us - 594.66us,Rx Frames per Bin : 594.66us - 646us,Rx Frames per Bin : 646us - 697.34us,Rx Frames per Bin : 697.34us - 748.66us,Rx Frames per Bin : 748.66us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78203415,38187739,0,66,63,64,64,64,64,64,64,65,62,62,65,64,65,38186843,51.169,1303799.000,636659.500,15833335056.000,7731592968.000,32421277,37050,85511895
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48568438,38187731,0,121,152,153,153,152,152,154,153,152,156,151,153,155,151,38185623,21.373,809728.000,636659.500,9833336832.000,7731592968.000,31086935,37075,81838415
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48568438,38187733,0,126,153,151,156,149,156,153,149,158,151,150,154,156,151,38185620,21.373,809727.500,636659.500,9833330760.000,7731592968.000,30593691,36292,91107465
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878327,9878280,0,2061,26547,529816,1696603,1967795,2148343,1938919,1087492,393799,71332,10706,3791,960,110,6,0.000,164690.500,164697.500,2000001432.000,2000086440.000,304929,32825,829820
