Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 228us,Rx Frames per Bin : 228us - 426us,Rx Frames per Bin : 426us - 624us,Rx Frames per Bin : 624us - 822us,Rx Frames per Bin : 822us - 1020us,Rx Frames per Bin : 1020us - 1218us,Rx Frames per Bin : 1218us - 1416us,Rx Frames per Bin : 1416us - 1614us,Rx Frames per Bin : 1614us - 1812us,Rx Frames per Bin : 1812us - 2010us,Rx Frames per Bin : 2010us - 2208us,Rx Frames per Bin : 2208us - 2406us,Rx Frames per Bin : 2406us - 2604us,Rx Frames per Bin : 2604us - 2802us,Rx Frames per Bin : 2802us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,128415293,112796710,0,23756898,24282926,9979982,4667393,2707325,1817964,1407987,1184412,1049061,961639,902635,854411,774852,731323,37717902,12.163,2140975.000,1869719.500,26000000400.000,22705873608.000,2937743,32905,27563007
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9878100,9878076,0,4591440,4104863,917427,174197,60215,17296,7813,3324,1081,262,99,28,16,10,5,0.000,164690.500,164706.000,2000001432.000,2000189664.000,261358,32297,3651550
