Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 228us,Rx Frames per Bin : 228us - 426us,Rx Frames per Bin : 426us - 624us,Rx Frames per Bin : 624us - 822us,Rx Frames per Bin : 822us - 1020us,Rx Frames per Bin : 1020us - 1218us,Rx Frames per Bin : 1218us - 1416us,Rx Frames per Bin : 1416us - 1614us,Rx Frames per Bin : 1614us - 1812us,Rx Frames per Bin : 1812us - 2010us,Rx Frames per Bin : 2010us - 2208us,Rx Frames per Bin : 2208us - 2406us,Rx Frames per Bin : 2406us - 2604us,Rx Frames per Bin : 2604us - 2802us,Rx Frames per Bin : 2802us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,128413573,112795219,0,23874674,24407530,10099266,4685876,2715195,1810868,1395958,1173182,1039915,951241,892708,847146,768376,722668,37410616,12.163,2140975.000,1869742.000,26000000400.000,22706146848.000,2923943,32695,28223360
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9877967,9877916,0,4584280,4101311,928401,173328,60599,17382,7865,3236,1062,286,91,43,19,5,8,0.001,164690.000,164681.500,1999995360.000,1999892136.000,261705,32910,2963465
