Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,42805123,38186868,0,4,95,106,104,111,105,106,105,103,106,109,107,108,103,38185496,10.789,713658.500,636662.500,8666668824.000,7731629400.000,28763416,44902,82492640
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,42805123,38186867,0,3,94,106,103,109,107,104,107,104,108,107,109,105,104,38185497,10.789,713658.000,636662.000,8666662752.000,7731623328.000,28807518,45267,82904112
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,42805123,38186868,0,4,99,108,99,108,108,103,108,106,105,105,111,104,105,38185495,10.789,713658.000,636662.000,8666662752.000,7731623328.000,27952746,45042,88068997
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878106,9878066,0,9829,7692,117,911,2691,45668,125778,152792,282742,498322,632395,662727,646856,643073,6166473,0.000,164690.500,164689.500,2000001432.000,1999989288.000,313948,35302,826740
