Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,31830060,31830038,0,31829589,214,87,77,57,10,4,0,0,0,0,0,0,0,0,0.000,548968.000,548968.000,6666667392.000,6666667392.000,37506,32622,153967
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,31830060,31830038,0,31829604,206,91,78,46,9,4,0,0,0,0,0,0,0,0,0.000,548968.000,548967.500,6666667392.000,6666661320.000,37290,32615,151127
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,31830060,31830039,0,31829626,201,87,85,31,7,2,0,0,0,0,0,0,0,0,0.000,548968.000,548968.000,6666667392.000,6666667392.000,37042,32592,147375
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9549018,9549012,0,9548986,15,5,1,5,0,0,0,0,0,0,0,0,0,0,0.000,164690.000,164690.500,1999995360.000,2000001432.000,36692,32150,113990
