Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 228us,Rx Frames per Bin : 228us - 426us,Rx Frames per Bin : 426us - 624us,Rx Frames per Bin : 624us - 822us,Rx Frames per Bin : 822us - 1020us,Rx Frames per Bin : 1020us - 1218us,Rx Frames per Bin : 1218us - 1416us,Rx Frames per Bin : 1416us - 1614us,Rx Frames per Bin : 1614us - 1812us,Rx Frames per Bin : 1812us - 2010us,Rx Frames per Bin : 2010us - 2208us,Rx Frames per Bin : 2208us - 2406us,Rx Frames per Bin : 2406us - 2604us,Rx Frames per Bin : 2604us - 2802us,Rx Frames per Bin : 2802us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,175339119,112798436,0,34199,65221,69495,72790,74053,75263,76483,77638,84072,206550,356814,377687,365665,357214,110505292,35.668,2923254.500,1869738.000,35500002648.000,22706098272.000,6497451,33455,39198770
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9878260,9878205,0,5129568,4135597,520275,70076,18242,3133,926,339,37,10,1,1,0,0,0,0.001,164690.000,164688.500,1999995360.000,1999977144.000,233110,33357,2388137
