Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 228us,Rx Frames per Bin : 228us - 426us,Rx Frames per Bin : 426us - 624us,Rx Frames per Bin : 624us - 822us,Rx Frames per Bin : 822us - 1020us,Rx Frames per Bin : 1020us - 1218us,Rx Frames per Bin : 1218us - 1416us,Rx Frames per Bin : 1416us - 1614us,Rx Frames per Bin : 1614us - 1812us,Rx Frames per Bin : 1812us - 2010us,Rx Frames per Bin : 2010us - 2208us,Rx Frames per Bin : 2208us - 2406us,Rx Frames per Bin : 2406us - 2604us,Rx Frames per Bin : 2604us - 2802us,Rx Frames per Bin : 2802us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x1,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,169494638,109060255,0,33846,63795,68832,71944,73061,74317,75501,76533,82567,205095,357444,378730,367108,358559,106772923,35.656,2923254.000,1869739.500,35499996576.000,22706116488.000,6490512,33642,35445505
Port 1,0x0,HQoS Traffic-cpu0-flow0-lp - Flow Group 0001,9548994,9548961,0,4963901,3990711,503972,68229,17835,2998,936,313,57,5,3,1,0,0,0,0.000,164690.500,164700.500,2000001432.000,2000122872.000,232954,32910,2239707
