Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 48us,Rx Frames per Bin : 48us - 66us,Rx Frames per Bin : 66us - 84us,Rx Frames per Bin : 84us - 102us,Rx Frames per Bin : 102us - 120us,Rx Frames per Bin : 120us - 138us,Rx Frames per Bin : 138us - 156us,Rx Frames per Bin : 156us - 174us,Rx Frames per Bin : 174us - 192us,Rx Frames per Bin : 192us - 210us,Rx Frames per Bin : 210us - 228us,Rx Frames per Bin : 228us - 246us,Rx Frames per Bin : 246us - 264us,Rx Frames per Bin : 264us - 282us,Rx Frames per Bin : 282us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x7,HQoS Traffic-cpu0-flow0-lp7 - Flow Group 0001,47979665,34125006,0,48,56,24,48,24,37,33,23,53,38,47,13,45,29,34124488,28.876,799924.500,568936.000,9714283128.000,6909158784.000,57521654,37125,126961357
Port 1,0x6,HQoS Traffic-cpu0-flow0-lp6 - Flow Group 0001,13406083,13406056,0,3348,4595,4760,1372817,4481844,5823548,1180130,251474,155952,101739,24841,957,41,9,1,0.000,223508.500,223508.500,2714287224.000,2714287224.000,122964,38050,282392
Port 1,0x5,HQoS Traffic-cpu0-flow0-lp5 - Flow Group 0001,13406083,13406055,0,3434,4515,6076,1530992,4702032,5784708,1156495,172930,39683,4899,287,4,0,0,0,0.000,223508.500,223508.000,2714287224.000,2714281152.000,120874,38570,232937
Port 1,0x4,HQoS Traffic-cpu0-flow0-lp4 - Flow Group 0001,13406083,13406056,0,3522,4425,13652,1680167,4760558,5621741,1110053,168716,38231,4696,291,4,0,0,0,0.000,223508.500,223508.500,2714287224.000,2714287224.000,120322,37830,233762
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,13406083,13406055,0,3539,4411,16723,1728176,4754583,5513668,1172497,168454,39121,4621,257,5,0,0,0,0.000,223508.000,223508.000,2714281152.000,2714281152.000,120247,36182,234962
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,13406083,13406056,0,3747,4207,23852,1789957,4775084,5386717,1209494,168244,39829,4632,288,5,0,0,0,0.000,223508.000,223508.500,2714281152.000,2714287224.000,120060,36587,233040
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,13406084,13406056,0,4011,3952,44950,1946783,4853921,5214216,1132179,163103,38318,4351,268,4,0,0,0,0.000,223508.500,223508.500,2714287224.000,2714287224.000,119284,37030,233172
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878167,9878149,0,3430,2448,122103,2203564,4247449,2857840,392138,46338,2776,63,0,0,0,0,0,0.000,164690.500,164690.500,2000001432.000,2000001432.000,113477,33540,206460
