Rx Port,IPv4 :Raw priority,Flow Group,Tx Frames,Rx Frames,Rx Frames per Bin : 0us - 30us,Rx Frames per Bin : 30us - 34.66us,Rx Frames per Bin : 34.66us - 39.34us,Rx Frames per Bin : 39.34us - 44us,Rx Frames per Bin : 44us - 48.66us,Rx Frames per Bin : 48.66us - 53.34us,Rx Frames per Bin : 53.34us - 58us,Rx Frames per Bin : 58us - 62.66us,Rx Frames per Bin : 62.66us - 67.34us,Rx Frames per Bin : 67.34us - 72us,Rx Frames per Bin : 72us - 76.66us,Rx Frames per Bin : 76.66us - 81.34us,Rx Frames per Bin : 81.34us - 86us,Rx Frames per Bin : 86us - 90.66us,Rx Frames per Bin : 90.66us - 95.34us,Rx Frames per Bin : 95.34us - maxus,Loss %,Tx Frame Rate,Rx Frame Rate,Tx Rate (bps),Rx Rate (bps),Cut-Through Avg Latency (ns),Cut-Through Min Latency (ns),Cut-Through Max Latency (ns)
Port 1,0x3,HQoS Traffic-cpu0-flow0-lp3 - Flow Group 0001,78202277,38187175,0,0,1,8,13,7,6,4,8,6,6,4,6,6,8,38187092,51.169,1303799.000,636658.500,15833335056.000,7731580824.000,32422572,38795,80352692
Port 1,0x2,HQoS Traffic-cpu0-flow0-lp2 - Flow Group 0001,48567731,38187165,0,0,2,4,10,10,13,17,10,15,14,15,14,11,16,38187014,21.373,809727.500,636658.000,9833330760.000,7731574752.000,31080064,38587,83362767
Port 1,0x1,HQoS Traffic-cpu0-flow0-lp1 - Flow Group 0001,48567732,38187167,0,0,2,6,12,12,17,12,13,17,11,17,12,15,13,38187008,21.373,809728.000,636658.500,9833336832.000,7731580824.000,30610255,38152,89466685
Port 1,0x0,HQoS Traffic-cpu0-flow0-hp - Flow Group 0001,9878183,9878147,0,1,7,602,1152,253,12,3,6,4,3,12,51,284,756,9875001,0.000,164690.500,164701.000,2000001432.000,2000128944.000,304633,33665,797987
